Unnamed: 0,Name,Actor,Genre,Directors,Maturity,Story-line,Popularity,tconst,averageRating,imdb_rank,page_rank,page_rank_int
80200942,Elite,"Danna Paola, Miguel Herrán, María Pedraza","Series, Spanish TV Programmes, Teen Programmes, Crime Programmes, Drama Programmes",,16+ ,"When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.","Jaime Lorente (""Nano""), María Pedraza (""Marina"") and Miguel Herrán (""Christian"") also starred in the series ""Money Heist.""",tt5010982,4.5,713.5,0.0025787345985505148,90.0
80171659,To the Bone,"Lily Collins, Keanu Reeves, Carrie Preston","Dramas, Independent Dramas, Independent Films",Marti Noxon,16+ ,"Ellen, a 20-year-old with anorexia nervosa, goes on a harrowing, sometimes funny journey of self-discovery at a group home run by an unusual doctor.","Emmy-nominated writer Marti Noxon (""UnREAL"") makes her feature directorial debut with this drama starring Lily Collins.",tt5541240,6.9,409.0,0.00037408453645556807,273.0
80128245,Brain on Fire,"Chloë Grace Moretz, Thomas Mann, Richard Armitage","International Films, Dramas, Biographical Dramas, Dramas based on a book, Dramas based on real life, Independent Dramas, Independent Films",Gerard Barrett,13+ ,"Stricken with seizures, psychosis and memory loss, a young New York Post reporter visits doctor after doctor in search of an elusive diagnosis.",Chloë Grace Moretz stars in this drama based on Susannah Cahalan's best-selling memoir.,tt3704700,6.6,478.0,0.0002373901540972582,305.0
80238711,Yankee,,"Series, Mexican TV Programmes, Drama Programmes",,,A young man from Texas crosses the border into Mexico and becomes an infamous drug lord.,,tt3220926,7.8,180.0,,
81026327,Firebrand,"Usha Jadhav, Girish Kulkarni, Sachin Khedekar","Indian Films, Marathi-Language Films, Crime Films, Crime Dramas, Dramas, Social Issue Dramas",Aruna Raje,16+ ,"The ups and downs of modern-day relationships take the spotlight in this contemporary, slice-of-life story produced by Priyanka Chopra.",,tt0635611,6.3,547.0,,
80195198,Pine Gap,"Parker Sawyers, Jacqueline McKenzie, Steve Toussaint","Series, Australian TV Programmes, Drama Programmes",Mat King,16+ ,"At top-secret U.S.-Australian joint defense facility Pine Gap, fissures appear in the critical alliance as spies work with, and against, each other.","Parker Sawyers, who played the young Barack Obama in ""Southside with You,"" stars.",tt7371868,6.5,499.5,0.0023160650064569972,96.0
80200549,The Central Park Five,,"Series, Documentary Programmes, American Programmes, Documentaries",,,"Created, written and directed by Ava DuVernay, this series exposes the breakdown of the U.S. criminal justice system during the Central Park Five case.",,tt2380247,7.6,224.0,0.001522197388751563,193.0
80178943,The Boss Baby: Back in Business,"JP Karliak, Pierce Gagnon, Kevin Michael Richardson","Animation, Series, TV Programmes based on Books, Kids’ Programmes, Comedy Programmes, TV Cartoons",,7+ ,The Boss Baby brings his big brother Tim to the office to teach him the art of business in this animated series sprung from the hit film.,,tt7741824,6.4,521.0,0.02603971813067594,9.0
80223989,Chilling Adventures of Sabrina,"Kiernan Shipka, Ross Lynch, Miranda Otto","Series, TV Programmes based on Comics, American Programmes, Teen Programmes, Horror Programmes, Sci-Fi & Fantasy Programmes",,16+ ,"Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night.","Kiernan Shipka (""Mad Men"") stars in this adaptation of the horror comic series by Roberto Aguirre-Sacasa (""Riverdale"").",tt7569592,8.0,139.0,0.00263325195372306,86.0
80242619,Murder Mystery,,"Comedies, Mysteries",,,"After attending a gathering on a billionaire's yacht during a European vacation, a New York cop and his wife become prime suspects when he's murdered.",,tt6431250,7.8,180.0,0.001720561755775259,162.0
80207066,Flinch,,"Series, Reality, Variety & Talk Shows, American Programmes",,,"Faced with various frightening and uncomfortable events, contestants in this game show had better not flinch -- or they'll suffer painful consequences.",,tt0109812,4.7,703.5,0.0012076429529460997,216.0
80999729,The Last Summer,,Dramas,,,"The summer after they graduate from high school, a group of teens navigate friendship, romance and family relationships before heading off to college.",,tt7398822,6.2,571.0,0.0015366739692610242,186.0
80997339,Sirius the Jaeger,"Yuto Uemura, Takahiro Sakurai, Kenyu Horiuchi","Anime, Anime Fantasies, Anime Action, Anime Series, Series, Japanese Programmes",,16+ ,"In imperial Tokyo, a group calling themselves ""Jaegers"" secretly hunt the vampires seeking the Ark of Sirius. Among them is young werewolf, Yuliy.",,tt8565136,6.6,478.0,,
81021528,The World Is Yours,"Isabelle Adjani, Karim Leklou, François Damiens","International Films, French Films, Crime Films, Heist Films, Crime Comedies, Action & Adventure, Action Comedies, Crime Action & Adventure, Comedies",Romain Gavras,16+ ,"To escape his life of crime, a Paris drug dealer takes on one last job involving Spain, unhinged gangsters, his longtime crush and his scheming mother.","César winners Isabelle Adjani (""Possession"") and Oulaya Amamra (""Divines"") join star Karim Leklou in this crime romp.",tt7868294,7.8,180.0,,
80993591,White Lines,,"Series, American Programmes, Drama Programmes",,,"When her brother is discovered dead, a Manchester woman leaves her quiet life to travel to Ibiza, where she seeks the truth about his disappearance.",,tt3275752,8.3,78.0,0.0012217934846543554,215.0
80210294,Twelve Forever,,"Animation, Series, Kids’ Programmes, TV Cartoons",,,Twelve-year-old Reggie's desire to remain a child is so powerful that it opens up a fantasy world where she never has to grow up.,,tt4726288,7.5,242.5,0.0017339007982436086,156.0
80225312,Undercover,,"Series, Belgian TV Shows, Drama Programmes",,,A major ecstasy producer living in luxury on the Dutch-Belgian border faces big changes when two undercover agents begin moving in on his operation.,,tt7948354,7.5,242.5,0.006043132272962655,11.0
80178151,The Spy,"Sacha Baron Cohen, Noah Emmerich","Period Pieces, Series, French TV Programmes, Drama Programmes",,,"This drama series tells the astonishing true story of Israel's most prominent spy, Eli Cohen, who infiltrated the Syrian government in the 1960s.",,tt0789381,8.2,98.5,0.001312380506807161,214.0
80107989,Watership Down,"James McAvoy, Nicholas Hoult, John Boyega","Animation, Adult Animation, Series, TV Programmes based on Books, British Programmes, Action & Adventure Programmes, Drama Programmes",Noam Murro,13+ ,A warren of rabbits battles many threats on their daring journey to find a new home in this adaptation of the classic novel by Richard Adams.,"James McAvoy (“X-Men”), John Boyega (“Star Wars”) and Daniel Kaluuya (“Black Panther”) lend their voices to this epic tale.",tt0211882,7.7,203.5,0.001029557513320209,229.0
80117803,Raising Dion,,"Series, American Programmes, Action & Adventure Programmes, Drama Programmes",,,A single mom must hide her young son's superpowers to protect him from exploitation while investigating their origins and her husband's death.,,tt5000732,8.6,36.0,0.002066213460602183,115.0
81002003,Pacific Rim,,"Anime, Anime Series, Series, American Programmes",,,"As monsters emerge from the sea to attack Earth, humanity fights back using giant robot warriors in this anime adaptation of the blockbuster film.",,tt5316570,3.3,737.0,,
80176219,Superstition,"Mario Van Peebles, Robinne Lee, Brad James","Series, American Programmes, Teen Programmes, Drama Programmes, Horror Programmes",,16+ ,A family with supernatural abilities fights to keep their small Southern town free from sinister spirits and otherworldly possessions.,,tt7379872,5.2,679.0,7.188605765825737e-05,567.0
80184068,Requiem,"Lydia Wilson, Joel Fry, Brendan Coyle","Series, British Programmes, Drama Programmes, Mystery Programmes",,16+ ,"In the wake of a sudden tragedy, a London cellist unearths secrets that link her mother to the disappearance of a young girl in a small Welsh town.",,tt8988638,8.0,139.0,0.00010889325511509146,419.0
70242310,Hemlock Grove,"Famke Janssen, Landon Liboiron, Dougray Scott","Series, TV Programmes based on Books, American Programmes, Horror Programmes, Mystery Programmes",Eli Roth,16+ ,"Secrets are just a part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight.",This chilling series from horror maestro Eli Roth stars Famke Janssen as a mother with a mysterious past.,tt2309295,7.2,327.0,0.00011155993421232692,413.0
70304245,From Dusk Till Dawn,"D.J. Cotrona, Zane Holtz, Eiza Gonzalez","Series, American Programmes, Action & Adventure Programmes, Horror Programmes, Sci-Fi & Fantasy Programmes",,16+ ,Bank-robbing brothers encounter vengeful lawmen and hungry demons south of the border in this original horror series.,Robert Rodriguez created this show based on the cult horror film written by Quentin Tarantino and directed by Rodriguez.,tt1744969,7.6,224.0,7.861615954183606e-05,521.0
80108495,Glitch,"Patrick Brammall, Genevieve O'Reilly, Emma Booth","Series, Australian TV Programmes, Award-winning TV Programmes, Drama Programmes, Horror Programmes, Mystery Programmes",,16+ ,A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.,,tt4192782,7.6,224.0,0.0002360414261997988,306.0
80104983,Crazyhead,"Cara Theobold, Susan Wokoma, Riann Steele","Series, British Programmes, Horror Programmes, Comedy Programmes",,16+ ,Bowling alley worker Amy and nonconformist Raquel kick some serious demon butt while also facing their inner demons as they navigate their early 20s.,"This comedy-horror series comes from Howard Overman, creator of the BAFTA-winning show ""Misfits.""",tt6038584,7.4,267.0,4.480747723146314e-05,1313.0
80105452,Slasher,"Katie McGrath, Brandon Jay McLaren, Steve Byers","Series, Award-winning TV Programmes, American Programmes, Horror Programmes, Mystery Programmes",,18+ ,Rampaging serial killers leave carnage in their wake as their next victims fight to stay alive in this horror anthology series.,,tt8654028,4.2,721.5,0.00019361519293928514,339.0
80161335,The Frankenstein Chronicles,"Sean Bean, Tom Ward, Richie Campbell","Period Pieces, Series, TV Programmes based on Books, Crime Programmes, British Programmes, Drama Programmes, Mystery Programmes",,16+ ,"A detective tracks what seems to be a killer with a taste for dismemberment in 1827 London, but the case leads in a far more terrifying direction.","Sean Bean (""The Lord of the Rings,"" ""Game of Thrones"") stars in this reimagining of the classic novel.",tt4206804,7.4,267.0,7.255425366931472e-05,556.0
80135414,The Mist,"Morgan Spector, Alyssa Sutherland, Gus Birney","Series, TV Programmes based on Books, American Programmes, Drama Programmes, Horror Programmes, Sci-Fi & Fantasy Programmes",,16+ ,"Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella.",,tt6827134,7.8,180.0,0.001798164584567978,146.0
81002685,Battle,"Lisa Teige, Fabian Svegaard Tapia, Vebjørn Enger","Teen Films, Teen Romance, International Films, Norwegian Films, Dramas, Romantic Dramas, Romantic Films",Katarina Launing,13+ ,"After Amalie's dad goes bankrupt, the young dancer's affluent life collapses. But she finds a new beat to follow after meeting hip-hop dancer Mikael.","Lisa Teige, famous for playing Eva on the Norwegian teen drama series ""Skam,"" leads the cast of this Nordic dance flick.",tt8909380,10.0,1.0,,
80216302,Beats,,"International Films, Dramas",,,An agoraphobic hip-hop prodigy and a disgraced former music manager cross paths in Chicago’s South Side and help each other face demons of their pasts.,,tt2343393,7.4,267.0,0.0029933482873060317,63.0
80209895,"Ram Dass, Going Home",Ram Dass,"Documentaries, Biographical Documentaries",Derek Peck,13+ ,"From his home on Maui, pioneering researcher, author and spiritual teacher Ram Dass reflects on love, life and death as his own days draw to a close.",,tt6089564,7.0,388.0,0.00020534516782683566,330.0
80118101,One of Us,,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries","Heidi Ewing, Rachel Grady",13+ ,"In the wake of trauma and abuse, three Hasidic Jews face ostracism, anxiety and danger as they attempt to leave their ultra-Orthodox community.","Filmmakers Heidi Ewing and Rachel Grady received an Oscar nomination for their 2006 documentary ""Jesus Camp.""",tt7214842,7.1,357.5,0.0002964978040862578,289.0
80168079,Icarus,"Bryan Fogel, Grigory Rodchenkov","Critically-acclaimed Films, Award-winning Films, Academy Award-Winning Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries, Sports Documentaries, Sports Films",Bryan Fogel,16+ ,"In his Oscar-winning film, an American cyclist plunges into a vast doping scandal involving a Russian scientist -- Putin's most-wanted whistleblower.",Bryan Fogel's gripping film won an Oscar for Best Documentary and earned the first-ever Orwell Award at Sundance.,tt7134262,4.5,713.5,0.00028993161288381304,291.0
